node_id,wse_ref_raw,wse_mad,width_med,n_obs,dist_out_km,river,wse_ref
81320700060511,28.61731,0.5394199999999998,318.159918,121,328.33222660519976,Kobuk,28.54596
81320700060521,28.54596,0.4687599999999996,308.759721,114,328.536238309692,Kobuk,28.61731
81320700060531,28.6621,0.4837999999999987,302.695117,101,328.74557185343326,Kobuk,28.63702
81320700060541,28.74839,0.5526599999999995,266.78656,113,328.95270887666044,Kobuk,28.6621
81320700060551,28.751455,0.52956,251.359312,102,329.15418171250917,Kobuk,28.74839
81320700060561,28.76017,0.5327799999999989,264.572539,103,329.3521868940247,Kobuk,28.751455
81320700060571,28.63702,0.37303,218.114142,95,329.5436092866962,Kobuk,28.76017
81320700060581,28.81993,0.47907999999999973,242.565815,105,329.7378225247266,Kobuk,28.81993
81320700060591,28.84853,0.5904000000000007,277.1445935,102,329.9287611137488,Kobuk,28.84853
81320700060601,28.85805,0.5642000000000014,214.6894615,102,330.1403603942489,Kobuk,28.85805
81320700060611,28.93705,0.6359600000000007,207.972424,97,330.3493056324527,Kobuk,28.87768
81320700060621,28.913584999999998,0.5840949999999978,189.239172,96,330.5495071473001,Kobuk,28.88185
81320700060631,28.931359999999998,0.5628699999999984,172.755269,94,330.7678841731405,Kobuk,28.913584999999998
81320700070011,28.87768,0.614379999999997,141.220986,81,330.9558730507477,Kobuk,28.917495000000002
81320700070021,28.9186,0.57925,155.84242,90,331.1455516381278,Kobuk,28.9186
81320700070031,28.88185,0.6015250000000005,215.264762,76,331.35877107498294,Kobuk,28.931359999999998
81320700070041,29.067574999999998,0.686239999999998,278.598837,104,331.5507873273009,Kobuk,28.93705
81320700070051,28.917495000000002,0.5625800000000023,259.462675,92,331.7487920120361,Kobuk,29.04276
81320700070061,29.04276,0.608015,290.9202475,98,331.94593796439773,Kobuk,29.067574999999998
81320700070071,29.14494,0.6573249999999984,259.7857375,98,332.1442397947227,Kobuk,29.122265
81320700070081,29.122265,0.5813800000000011,234.5985665,96,332.34713240022336,Kobuk,29.14494
81320700070091,29.274305,0.6316600000000001,212.5380455,94,332.5455562754943,Kobuk,29.203465
81320700070101,29.2181,0.6824200000000005,257.706259,93,332.7425227598674,Kobuk,29.2181
81320700070111,29.203465,0.5866749999999996,280.6492395,96,332.93182186950264,Kobuk,29.25266
81320700070121,29.27324,0.5658400000000015,214.541004,109,333.13959794804134,Kobuk,29.27324
81320700070131,29.25266,0.49741000000000213,271.562356,107,333.34539642694494,Kobuk,29.274305
81320700070141,29.39193,0.5969800000000021,269.810286,107,333.5434008081551,Kobuk,29.32582
81320700070151,29.34531,0.638340000000003,295.3087,101,333.73440962874525,Kobuk,29.34531
81320700070161,29.32582,0.5885399999999983,350.537193,105,333.91616508802184,Kobuk,29.39193
81320700070171,29.53374,0.6309599999999982,366.010202,111,334.1103277145122,Kobuk,29.47217
81320700070181,29.47217,0.6192899999999995,304.69837,107,334.31549991637036,Kobuk,29.51982
81320700070191,29.53408,0.5572599999999994,314.020688,119,334.5288123193266,Kobuk,29.53374
81320700070201,29.51982,0.5388300000000008,352.066194,121,334.73381831911973,Kobuk,29.53408
81320700070211,29.54141,0.508300000000002,281.493137,111,334.922190414154,Kobuk,29.54141
81320700070221,29.6049,0.5711100000000009,225.179087,115,335.1124142767405,Kobuk,29.595554999999997
81320700070231,29.595554999999997,0.5770000000000017,296.4308845,112,335.3173583253208,Kobuk,29.6049
81320700070241,29.73694,0.5600699999999996,401.074629,111,335.51795681320317,Kobuk,29.73694
81320700070251,29.74666,0.6424599999999998,380.386899,111,335.71254830967644,Kobuk,29.74666
81320700070261,29.8589,0.6468299999999978,428.3151755,106,335.9152641684792,Kobuk,29.8589
81320700070271,30.15626,0.681280000000001,343.02069,89,336.11060452623184,Kobuk,30.082985
81320700070281,30.17423,0.624369999999999,516.394651,93,336.3080979875454,Kobuk,30.11424
81320700070291,30.59773,0.6687600000000007,129.8752585,46,336.5214817148105,Kobuk,30.13642
81320700070301,30.79967,0.7147199999999998,337.271085,39,336.71148188531487,Kobuk,30.15626
81320700070311,30.7136,0.7452199999999998,132.948993,39,336.91196317362454,Kobuk,30.17423
81320700070321,30.11424,0.6309500000000021,256.666848,71,337.12190659151526,Kobuk,30.19913
81320700070331,30.223145000000002,0.6207399999999996,246.004173,86,337.3111364802224,Kobuk,30.223145000000002
81320700070341,30.082985,0.5677649999999996,328.67864499999996,90,337.5104170132941,Kobuk,30.244954999999997
81320700070351,30.13642,0.593790000000002,154.783811,67,337.70747364306277,Kobuk,30.31979
81320700070361,30.31979,0.55199,371.533262,95,337.8961966082605,Kobuk,30.371125
81320700070371,30.244954999999997,0.5120749999999976,490.9413885,114,338.0926500899319,Kobuk,30.37114
81320700070381,30.19913,0.5166399999999989,335.328592,107,338.29082060968176,Kobuk,30.444920000000003
81320700070391,30.371125,0.5182549999999999,229.58002599999998,118,338.49933395593274,Kobuk,30.46325
81320700070401,30.37114,0.4920100000000005,228.733754,115,338.7058951093058,Kobuk,30.463700000000003
81320700070411,30.5034,0.519425,265.54655249999996,106,338.9110890808213,Kobuk,30.496119999999998
81320700070421,30.463700000000003,0.5514750000000035,266.29116,108,339.11278059301947,Kobuk,30.496119999999998
81320700070431,30.46325,0.584699999999998,241.172687,105,339.31137769264996,Kobuk,30.496119999999998
81320700070441,30.496119999999998,0.5671749999999971,299.02657650000003,100,339.51593601553907,Kobuk,30.496119999999998
81320700070451,30.59505,0.5892300000000006,296.1321185,104,339.70211035486267,Kobuk,30.5034
81320700070461,30.444920000000003,0.568695,233.508724,98,339.90288826136623,Kobuk,30.553330000000003
81320700070471,30.553330000000003,0.536265000000002,255.521077,104,340.10567060881635,Kobuk,30.584015
81320700070481,30.584015,0.5242250000000013,222.2530525,104,340.2933425312093,Kobuk,30.59505
81320700070491,30.59723,0.49385999999999974,192.06053450000002,106,340.4961292118302,Kobuk,30.59723
81320700070501,30.655445,0.5347400000000011,181.42449549999998,78,340.70858758372356,Kobuk,30.655445
81320700070511,30.740745,0.59239,308.9344845,90,340.8982959726284,Kobuk,30.69164
81320700070521,30.750815,0.5497800000000019,250.280128,92,341.0941413952472,Kobuk,30.701525
81320700070531,30.69164,0.5373300000000008,348.075092,105,341.296057655612,Kobuk,30.736365
81320700070541,30.736365,0.5516349999999992,300.26885949999996,98,341.4920126304918,Kobuk,30.740745
81320700070551,30.701525,0.48991000000000007,396.09147299999995,98,341.69060926019756,Kobuk,30.750815
81320700070561,30.77804,0.4599499999999992,381.454612,97,341.89095608691076,Kobuk,30.77804
81320700070571,30.82626,0.4741699999999973,280.112529,95,342.1051191827885,Kobuk,30.82626
81320700070581,30.9321,0.48958499999999816,329.1542475,90,342.3039802348142,Kobuk,30.84059
81320700070591,30.84059,0.4716399999999972,360.174118,83,342.5025768923902,Kobuk,30.9321
81320700070601,31.17809,0.584970000000002,316.418631,77,342.69912622101504,Kobuk,31.13561
81320700070611,31.1602,0.4648600000000016,300.371144,79,342.8959727071737,Kobuk,31.14962
81320700070621,31.13561,0.4930799999999991,288.1033725,90,343.10041541920407,Kobuk,31.1602
81320700070631,31.14962,0.518024999999998,301.8614515,96,343.28926504794737,Kobuk,31.17809
81320700070641,31.26521,0.49405000000000143,308.555825,97,343.48428801598504,Kobuk,31.23976
81320700070651,31.39369,0.5627500000000012,268.1966985,94,343.69527965579,Kobuk,31.26521
81320700070661,31.23976,0.5308099999999989,266.716857,103,343.89540768093957,Kobuk,31.26958
81320700070671,31.30812,0.5956399999999995,233.263687,95,344.0948628055675,Kobuk,31.28928
81320700070681,31.52411,0.5302350000000011,238.19577299999997,88,344.29633244310406,Kobuk,31.30812
81320700070691,31.26958,0.5502400000000023,249.529976,89,344.480789060873,Kobuk,31.32057
81320700070701,31.33144,0.5486600000000017,163.006723,85,344.66877991808406,Kobuk,31.33144
81320700070711,31.40558,0.5284449999999996,194.4937745,94,344.8742692297021,Kobuk,31.34623
81320700070721,31.32057,0.54861,178.526192,87,345.0832927915217,Kobuk,31.35519
81320700070731,31.34623,0.5758499999999991,175.865483,75,345.28133413870097,Kobuk,31.39369
81320700070741,31.28928,0.5174099999999981,160.60422,73,345.4699951285142,Kobuk,31.40558
81320700070751,31.35519,0.5399700000000003,327.698189,75,345.6725050894539,Kobuk,31.51698
81320700070761,31.52277,0.6030050000000013,212.01808699999998,72,345.8800023882207,Kobuk,31.52277
81320700070771,31.54275,0.5661900000000024,174.301174,71,346.07938154423766,Kobuk,31.52411
81320700070781,31.51698,0.6237099999999991,210.306139,77,346.279619445412,Kobuk,31.53355
81320700070791,31.53355,0.5727100000000007,181.996274,77,346.48432601664683,Kobuk,31.54275
81320700070801,31.5719,0.48293999999999926,192.031475,85,346.68087482325114,Kobuk,31.5719
81320700070811,31.57457,0.5379049999999985,171.008782,90,346.8785794957679,Kobuk,31.57457
81320700070821,31.65131,0.5702399999999983,267.080806,91,347.079857383268,Kobuk,31.644849999999998
81320700070831,31.71149,0.562759999999999,232.784352,90,347.26854792240505,Kobuk,31.65131
81320700070841,31.6881,0.5345349999999982,208.7792015,86,347.47157606816586,Kobuk,31.6881
81320700070851,31.72046,0.560179999999999,260.448897,83,347.6744983529779,Kobuk,31.694925
81320700070861,31.72027,0.5383499999999994,250.2447445,76,347.86241573068753,Kobuk,31.71149
81320700070871,31.644849999999998,0.4865549999999992,178.6654795,76,348.06667565163747,Kobuk,31.72027
81320700070881,31.694925,0.48338000000000036,226.795971,78,348.2731320031743,Kobuk,31.72046
81320700070891,31.803975,0.492894999999999,176.6016245,76,348.4545328584131,Kobuk,31.803975
81320700070901,31.92501,0.5048200000000005,191.3347865,82,348.6446194975813,Kobuk,31.92501
81320700070911,32.01522,0.528929999999999,173.470607,83,348.84888715559117,Kobuk,31.943795
81320700070921,31.943795,0.49219000000000257,250.38183400000003,78,349.05586495152636,Kobuk,32.01522
81320700070931,32.12072,0.5992399999999982,238.182284,75,349.2785670768989,Kobuk,32.12072
81320700080011,32.12908,0.5380450000000003,299.5959525,90,349.48201900178157,Kobuk,32.12908
81320700080021,32.434079999999994,0.6814799999999988,305.184729,108,349.66513693656367,Kobuk,32.31334
81320700080031,32.498580000000004,0.5442699999999991,506.885113,106,349.85197637994827,Kobuk,32.32076
81320700080041,32.324754999999996,0.43860500000000613,380.2916325,86,350.04566022848206,Kobuk,32.324754999999996
81320700080051,32.35521,0.3893899999999988,283.794977,97,350.24382853578845,Kobuk,32.35521
81320700080061,32.31334,0.5329049999999995,338.71894399999996,94,350.4517647307232,Kobuk,32.434079999999994
81320700080071,32.32076,0.4058299999999999,563.224605,88,350.6676554511608,Kobuk,32.498580000000004
81320700080081,32.84198,0.46865999999999985,248.428071,125,350.8674127931538,Kobuk,32.52643
81320700080091,32.87301,0.4425200000000018,266.877694,99,351.05444356815997,Kobuk,32.79978
81320700080101,32.52643,0.4121899999999954,303.390841,95,351.25789893286804,Kobuk,32.84198
81320700080111,32.79978,0.40565999999999747,373.053637,97,351.4600773593525,Kobuk,32.87301
81320700080121,32.92831,0.4564400000000006,389.987744,101,351.65807774531567,Kobuk,32.92831
81320700080131,33.04723,0.4096499999999992,1160.015302,103,351.8547361414693,Kobuk,33.04723
81320700080141,33.29521,0.5203900000000026,419.85767250000004,128,352.04086520442644,Kobuk,33.29521
81320700080151,33.557024999999996,0.4392050000000012,224.4899165,108,352.25191096643704,Kobuk,33.480959999999996
81320700080161,33.61704,0.6400500000000022,257.352874,85,352.4629566979456,Kobuk,33.557024999999996
81320700080171,33.480959999999996,0.5384499999999974,262.078451,94,352.6521777563259,Kobuk,33.56103
81320700080181,33.60355,0.4441550000000021,267.304525,110,352.85017790465974,Kobuk,33.60355
81320700080191,33.618894999999995,0.483460000000008,264.96677450000004,118,353.05134847015967,Kobuk,33.61704
81320700080201,33.56103,0.4734899999999982,280.94917,125,353.2434424116061,Kobuk,33.618894999999995
81320700080211,33.664155,0.5369649999999986,242.2635325,114,353.44668680909473,Kobuk,33.664155
81320700080221,33.7882,0.47277500000000217,273.543671,106,353.6481002343504,Kobuk,33.70401
81320700080231,33.83934,0.48541999999999774,225.619339,101,353.85049455128996,Kobuk,33.74105
81320700080241,33.78531,0.5669149999999981,318.89111349999996,110,354.0527055100753,Kobuk,33.77193
81320700080251,33.77193,0.5413999999999959,292.033986,117,354.2507464644867,Kobuk,33.78531
81320700080261,33.70401,0.5159999999999982,339.657023,119,354.44286540302454,Kobuk,33.7882
81320700080271,33.74105,0.4969600000000014,240.261617,117,354.6391603521005,Kobuk,33.79932
81320700080281,33.79932,0.565455,202.668989,110,354.84118122721793,Kobuk,33.83934
81320700080291,33.98889,0.5174100000000053,217.732794,111,355.03623367739056,Kobuk,33.96144
81320700080301,33.96239,0.5012499999999989,162.839044,109,355.24812165276944,Kobuk,33.96239
81320700080311,33.98707,0.5075849999999953,219.3573455,112,355.45166995158064,Kobuk,33.98707
81320700080321,34.00112,0.58493,172.8347435,102,355.64278925326374,Kobuk,33.98889
81320700080331,33.96144,0.6579900000000052,185.525521,119,355.84422043099136,Kobuk,34.00112
81320700080341,34.13005,0.6821300000000008,227.905259,118,356.039619697063,Kobuk,34.032705
81320700080351,34.1387,0.7116499999999988,210.01599,113,356.2330465598061,Kobuk,34.046305
81320700080361,34.21349,0.6502800000000022,285.914563,119,356.4393853286217,Kobuk,34.126795
81320700080371,34.032705,0.6514449999999989,278.0917545,122,356.65063899750515,Kobuk,34.13005
81320700080381,34.046305,0.6372,331.837985,120,356.84744957140725,Kobuk,34.1387
81320700080391,34.126795,0.5082750000000011,238.1358535,122,357.0336144969469,Kobuk,34.21349
81320700080401,34.21621,0.4993299999999934,261.359972,125,357.2303154624695,Kobuk,34.21621
81320700080411,34.261425,0.5963900000000031,264.317178,128,357.4436697700585,Kobuk,34.255385000000004
81320700080421,34.31512,0.5575899999999976,226.097064,121,357.6550486849302,Kobuk,34.261425
81320700080431,34.347605,0.6034199999999998,226.63599399999998,116,357.8494770105692,Kobuk,34.30965
81320700080441,34.35673,0.5633400000000037,218.532601,111,358.04949047144476,Kobuk,34.31512
81320700080451,34.430875,0.6377199999999981,211.0290095,108,358.25419394862985,Kobuk,34.347605
81320700080461,34.35109,0.6361349999999995,227.28778499999999,118,358.44561591266455,Kobuk,34.35109
81320700080471,34.255385000000004,0.5724499999999999,257.4681835,122,358.6337834504753,Kobuk,34.35673
81320700080481,34.30965,0.5929700000000011,220.24591,115,358.8394491615931,Kobuk,34.430875
81320700080491,34.487895,0.5936200000000014,245.984373,114,359.03446848152635,Kobuk,34.487895
81320700080501,34.55674,0.5822700000000012,194.574242,125,359.22544583561773,Kobuk,34.54401
81320700080511,34.54401,0.6400500000000022,212.689251,121,359.4356383906897,Kobuk,34.55674
81320700080521,34.6236,0.6276400000000066,168.707684,119,359.65437480333367,Kobuk,34.61647
81320700090011,34.61647,0.674199999999999,240.419964,123,359.8452286711908,Kobuk,34.6236
81320700090021,34.729,0.6312899999999999,178.391697,117,360.0359685773704,Kobuk,34.62966
81320700090031,34.72426,0.5923700000000025,218.072573,111,360.2448560671489,Kobuk,34.66846
81320700090041,34.72635,0.7178949999999951,195.2670485,110,360.43014012061656,Kobuk,34.6995
81320700090051,34.801655,0.6622950000000039,192.274228,118,360.624716382187,Kobuk,34.69966
81320700090061,34.62966,0.6046950000000031,217.458505,104,360.83995467131666,Kobuk,34.72426
81320700090071,34.66846,0.5760699999999943,250.61496,99,361.0464070856542,Kobuk,34.72635
81320700090081,34.6995,0.5302300000000031,228.319167,97,361.2477901638634,Kobuk,34.729
81320700090091,34.69966,0.49846000000000146,294.667168,99,361.44492949604944,Kobuk,34.801655
81320700090101,34.83446,0.5269849999999998,223.92602349999999,96,361.64058308948995,Kobuk,34.83446
81320700090111,34.921665,0.5329100000000011,265.58160250000003,102,361.83653383425496,Kobuk,34.921665
81320700090121,35.0287,0.5582100000000025,237.721681,103,362.03482902137785,Kobuk,35.018910000000005
81320700090131,35.018910000000005,0.5411350000000041,229.886325,110,362.2374504314446,Kobuk,35.0287
81320700090141,35.06931,0.598860000000002,252.950867,125,362.44372127637405,Kobuk,35.06931
81320700090151,35.12335,0.5799550000000018,347.0541415,126,362.643975271237,Kobuk,35.12335
81320700090161,35.27253,0.5855399999999946,256.76349849999997,130,362.84482278639643,Kobuk,35.24605
81320700090171,35.33964,0.5505299999999949,238.255477,125,363.0479223803527,Kobuk,35.27253
81320700090181,35.35026,0.5729299999999995,184.895055,129,363.24763755584104,Kobuk,35.33964
81320700090191,35.24605,0.6277100000000004,260.345762,127,363.44106691319445,Kobuk,35.35026
81320700090201,35.44921,0.6226400000000041,183.922876,117,363.6305845465133,Kobuk,35.44921
81320700090211,35.55317,0.5914799999999971,212.811801,127,363.8332076970673,Kobuk,35.47282
81320700090221,35.4779,0.5608399999999989,224.254745,129,364.0324831410897,Kobuk,35.4779
81320700090231,35.47282,0.5526100000000014,172.21716,133,364.2470602140643,Kobuk,35.54689
81320700090241,35.54689,0.5640100000000032,205.9052,141,364.4538920356968,Kobuk,35.55317
81320700090251,35.61496,0.5289899999999932,240.867232,135,364.6463803048865,Kobuk,35.61496
81320700090261,35.65504,0.5138400000000019,249.995561,133,364.84973182966775,Kobuk,35.65504
81320700090271,35.69827,0.4872700000000023,260.872506,125,365.03786376816697,Kobuk,35.69827
81320700090281,35.776575,0.4719600000000028,190.3108565,130,365.234696624592,Kobuk,35.776575
81320700090291,35.91989,0.4712200000000024,166.137237,121,365.4428037154244,Kobuk,35.91989
81320700090301,35.99688,0.527784999999998,133.8186875,122,365.64344498975765,Kobuk,35.95749
81320700090311,36.019800000000004,0.5765200000000057,145.20736599999998,120,365.8408477599491,Kobuk,35.99688
81320700090321,35.95749,0.5974999999999966,133.459841,135,366.0391049961507,Kobuk,36.019800000000004
81320700090331,36.08202,0.5684699999999978,207.115944,145,366.2462632041956,Kobuk,36.07938
81320700090341,36.151830000000004,0.5447249999999997,278.4096905,142,366.4490123866284,Kobuk,36.08202
81320700090351,36.07938,0.5947200000000024,195.826696,139,366.6488662997667,Kobuk,36.107475
81320700090361,36.107475,0.5612349999999999,182.249373,134,366.85130765310714,Kobuk,36.151830000000004
81320700090371,36.19204,0.5194399999999959,201.36948,131,367.0448764069589,Kobuk,36.19204
81320700090381,36.326625,0.5943450000000006,197.662106,128,367.2442172681644,Kobuk,36.326625
81320700090391,36.32909,0.6173799999999972,189.404922,131,367.4495951409774,Kobuk,36.32909
81320700090401,36.45727,0.6701699999999988,185.855944,103,367.6414895183045,Kobuk,36.42136
81320700090411,36.50923,0.7646599999999992,155.915222,81,367.8516165696816,Kobuk,36.45727
81320700090421,36.5363,0.6000599999999991,194.003154,115,368.05571441990463,Kobuk,36.50923
81320700090431,36.42136,0.6391899999999993,177.565174,117,368.2528520334587,Kobuk,36.5363
81320700090441,36.59504,0.5977500000000049,195.666998,123,368.45203691200135,Kobuk,36.576570000000004
81320700090451,36.63986,0.6809499999999957,155.129791,103,368.65267475516924,Kobuk,36.59504
81320700090461,36.6611,0.6203199999999995,167.139947,119,368.861619289132,Kobuk,36.6358
81320700090471,36.65861,0.6570800000000006,181.98396400000001,114,369.05523524971403,Kobuk,36.63986
81320700090481,36.576570000000004,0.6673549999999935,196.2088635,132,369.2574481768434,Kobuk,36.65861
81320700090491,36.6358,0.6516300000000008,228.2808705,138,369.46274317342153,Kobuk,36.6611
81320700090501,36.72045,0.6347099999999983,266.959695,129,369.6463356612981,Kobuk,36.71004
81320700090511,36.71004,0.615479999999998,227.451557,123,369.8408055308929,Kobuk,36.72045
81320700090521,36.91621,0.669159999999998,237.794456,123,370.0544903613125,Kobuk,36.82399
81320700090531,36.82399,0.5429499999999976,273.345167,133,370.2656673195675,Kobuk,36.83592
81320700090541,36.83592,0.5476549999999989,234.8005475,126,370.45896695330265,Kobuk,36.91621
81320700090551,36.949915000000004,0.581580000000006,183.557691,114,370.6587498609771,Kobuk,36.949915000000004
81320700090561,37.08569,0.5539300000000011,194.528667,123,370.86329442556166,Kobuk,37.08569
81320700090571,37.09067,0.5616850000000007,195.239842,122,371.0564870474909,Kobuk,37.09067
81320700090581,37.0919,0.4454600000000042,205.20847,127,371.2500689411634,Kobuk,37.0919
81320700090591,37.178395,0.4919850000000032,151.6238015,124,371.4565699674948,Kobuk,37.16559
81320700090601,37.23327,0.5608199999999997,166.823174,111,371.66529469951473,Kobuk,37.178395
81320700090611,37.265204999999995,0.560414999999999,158.5907225,116,371.8675011003598,Kobuk,37.207575000000006
81320700090621,37.334295,0.5102699999999984,181.0506225,112,372.06493500609383,Kobuk,37.23327
81320700090631,37.3574,0.5918300000000016,190.800166,115,372.25198788660924,Kobuk,37.265204999999995
81320700090641,37.207575000000006,0.4347500000000011,184.79881799999998,104,372.44600972386485,Kobuk,37.30441
81320700090651,37.16559,0.44342000000000326,223.550153,121,372.6593146336517,Kobuk,37.334295
81320700090661,37.30441,0.5801400000000001,321.377272,133,372.8684086351475,Kobuk,37.3574
81320700090671,37.37572,0.5854900000000001,283.016066,125,373.0709450845734,Kobuk,37.37572
81320700090681,37.51344,0.628499999999999,322.89753099999996,132,373.27054089716233,Kobuk,37.40189
81320700090691,37.517535,0.5746649999999995,445.21455349999997,122,373.4568126038092,Kobuk,37.51344
81320700090701,37.40189,0.5437399999999997,422.068767,121,373.6524322633352,Kobuk,37.517535
81320700090711,37.581784999999996,0.49563999999999453,343.21140149999997,120,373.8581021515522,Kobuk,37.581784999999996
81320700090721,37.69589,0.45123999999999853,252.033065,129,374.0608767645904,Kobuk,37.69589
81320700090731,37.73127,0.29296999999999684,158.910201,117,374.26304826945045,Kobuk,37.73127
81320700090741,37.74444,0.4192900000000037,274.758061,121,374.4657944997576,Kobuk,37.74444
81320700090751,37.81316,0.5440100000000001,362.01745,127,374.6610297656139,Kobuk,37.775155
81320700090761,37.788070000000005,0.5152850000000022,304.59002150000003,120,374.86034114330175,Kobuk,37.788070000000005
81320700090771,37.8907,0.5640199999999993,188.841214,121,375.05404557762614,Kobuk,37.81316
81320700090781,37.9514,0.55762,144.464408,118,375.2520287093752,Kobuk,37.86218
81320700090791,37.93703,0.5552700000000002,122.967032,121,375.4790344551542,Kobuk,37.8907
81320700100011,37.95871,0.4433399999999992,52.981801,125,375.6764876949704,Kobuk,37.91798
81320700100021,38.04736,0.5874049999999968,164.1397465,130,375.862474325985,Kobuk,37.93703
81320700100031,38.09352,0.4611500000000035,103.024936,127,376.0741318776854,Kobuk,37.94864
81320700100041,38.13456,0.4245200000000011,118.913132,129,376.26962922584,Kobuk,37.9514
81320700100051,37.978705000000005,0.42133000000000465,142.13118250000002,128,376.4723857657401,Kobuk,37.95871
81320700100061,37.91798,0.25722999999999985,224.07908350000002,114,376.68508389014494,Kobuk,37.978705000000005
81320700100071,37.86218,0.3201099999999997,167.593775,115,376.88445605336136,Kobuk,38.04621
81320700100081,37.775155,0.5200299999999984,128.0504315,124,377.0707229042283,Kobuk,38.04736
81320700100091,38.057525,0.3271550000000012,87.979709,114,377.26873015397746,Kobuk,38.057525
81320700100101,38.071635,0.4056899999999999,163.9454065,112,377.48490562254926,Kobuk,38.06118
81320700100111,38.04621,0.39276000000000266,163.9105395,108,377.6906467598235,Kobuk,38.06942
81320700100121,38.06118,0.5419499999999999,101.128773,115,377.8829856626589,Kobuk,38.071635
81320700100131,37.94864,0.38041000000000125,130.5431945,108,378.08548863054904,Kobuk,38.09352
81320700100141,38.06942,0.433955000000001,208.2742665,124,378.28192652808355,Kobuk,38.13456
81320700100151,38.141565,0.38841000000000037,215.1852215,124,378.48116683948507,Kobuk,38.141565
81320700100161,38.21173,0.39086000000000354,192.556405,119,378.6848699371381,Kobuk,38.21173
81320700100171,38.361015,0.4721999999999973,125.1971475,110,378.8740031841656,Kobuk,38.34795
81320700100181,38.34795,0.45064499999999796,135.88161200000002,118,379.0734571387344,Kobuk,38.361015
81320700100191,38.40547,0.38220000000000454,105.616598,103,379.29000759885855,Kobuk,38.40547
81320700100201,38.50648,0.43759000000000015,118.140707,105,379.49881323441457,Kobuk,38.5051
81320700100211,38.5051,0.49506999999999834,128.815458,109,379.68583221363997,Kobuk,38.50648
81320700100221,38.52467,0.45971999999999724,125.149885,113,379.8849821903664,Kobuk,38.52467
81320700100231,38.63768,0.4848300000000023,160.812325,115,380.09914612357466,Kobuk,38.63768
81320700100241,38.68354,0.5026099999999971,160.527716,115,380.29739163842567,Kobuk,38.68354
81320700100251,38.72649,0.45449999999999946,133.1997175,128,380.49737737824984,Kobuk,38.69847
81320700100261,38.69847,0.4487000000000023,190.251919,129,380.7002916027223,Kobuk,38.72649
81320700100271,38.88026,0.4670950000000005,197.55679500000002,128,380.901455621506,Kobuk,38.88026
81320700100281,38.94064,0.47492000000000445,209.788077,129,381.1068007133389,Kobuk,38.94064
81320700100291,38.95342,0.39347000000000065,198.506639,131,381.29684436889715,Kobuk,38.95342
81320700100301,39.086265,0.3518650000000001,188.268531,130,381.497149530525,Kobuk,39.086265
81320700100311,39.11383,0.3319100000000006,194.66946,131,381.6989076702981,Kobuk,39.11383
81320700100321,39.304195,0.347294999999999,188.928692,128,381.90170642244186,Kobuk,39.304195
81320700100331,39.343715,0.4142049999999955,178.03619049999998,132,382.1122502246436,Kobuk,39.343715
81320700100341,39.423945,0.4063100000000013,171.3843905,128,382.3092975280966,Kobuk,39.423945
81320700100351,39.554585,0.35743499999999884,158.7789565,126,382.49997654971,Kobuk,39.554585
81320700100361,39.558105,0.39542000000000144,106.810768,132,382.69202091366896,Kobuk,39.558105
81320700100371,39.57734,0.35482000000000014,149.34121199999998,130,382.89959183142105,Kobuk,39.57734
81320700100381,39.72395,0.41564000000000334,139.297095,133,383.1036952044764,Kobuk,39.72395
81320700100391,39.80265,0.4242100000000022,84.5414055,130,383.3062745057567,Kobuk,39.80265
81320700100401,39.83786,0.438520000000004,96.703486,133,383.50915089471084,Kobuk,39.83786
81320700100411,39.83983,0.38844999999999885,139.066691,131,383.70350208590907,Kobuk,39.83983
81320700100421,39.90571,0.4321199999999976,168.845445,133,383.90369912287764,Kobuk,39.90571
81320700100431,40.038880000000006,0.41318000000000055,192.33851449999997,132,384.10750122320445,Kobuk,40.038880000000006
81320700100441,40.151095,0.3636899999999983,208.1546655,130,384.32057701308247,Kobuk,40.151095
81320700100451,40.309560000000005,0.333750000000002,258.4434005,130,384.51649557549047,Kobuk,40.309560000000005
81320700100461,40.40169,0.31395999999999447,202.49261,129,384.70499635170034,Kobuk,40.40169
81320700100471,40.56388,0.30710999999999444,201.330641,125,384.9210450078023,Kobuk,40.56388
81320700100481,40.65663,0.30916999999999817,281.639344,124,385.1271955050093,Kobuk,40.65663
81320700100491,40.82525,0.294789999999999,181.293027,125,385.31391183511704,Kobuk,40.82525
81320700100501,41.04266,0.3380350000000014,157.404863,110,385.5152591389615,Kobuk,40.98737
81320700100511,41.13606,0.3356449999999995,220.025811,120,385.72903885597594,Kobuk,41.04266
81320700100521,40.98737,0.35542999999999836,208.429769,115,385.9270316874827,Kobuk,41.13606
81320700100531,41.15896,0.30330999999999975,214.0946615,120,386.1255860446718,Kobuk,41.15896
81320700100541,41.17789,0.3048000000000002,186.054672,119,386.3315215879208,Kobuk,41.17789
81320700100551,41.2039,0.3417999999999992,155.289421,127,386.52274611000007,Kobuk,41.19649
81320700100561,41.19649,0.36049999999999827,223.81,132,386.71174650394545,Kobuk,41.2039
81320700100571,41.38512,0.3892799999999994,212.10018250000002,130,386.91451838387127,Kobuk,41.38512
81320700100581,41.708335,0.38199000000000183,170.29781450000002,118,387.11712016918295,Kobuk,41.51741
81320700100591,41.90984,0.2390100000000004,589.915223,105,387.3295183962127,Kobuk,41.54203
81320700100601,41.58247,0.3477250000000005,162.77140400000002,128,387.5372266244557,Kobuk,41.57172
