reach_id,time_str,wse,width,slope,slope2,d_x_area,area_total,reach_q,ice_clim_f,dark_frac,sos_consensus_q,sos_hivdi_q,sos_metroman_q,sos_momma_q,sos_sad_q,sos_sic4dvar_q,wse_units,width_units,slope_units,slope2_units,d_x_area_units,area_total_units,dark_frac_units,sos_consensus_q_units,sos_hivdi_q_units,sos_metroman_q_units,sos_momma_q_units,sos_sad_q_units,sos_sic4dvar_q_units
81320100031,no_data,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-02T16:42:49Z,1.7323,670.910684,-3.18257e-05,0.00010587839,-999999999999.0,1652606.9,1,0,0.393136,355.4298128268041,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,355.4298128268041,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-03T16:43:37Z,1.6977,734.381343,-6.67992e-05,2.139671e-05,-999999999999.0,1808949.7,1,0,0.022276,345.671802634264,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,345.671802634264,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-07T23:48:21Z,0.8945,688.937317,-4.763e-05,5.364821e-05,-999999999999.0,1697010.6,2,0,0.087228,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-08T23:49:02Z,2.1511,652.933249,-0.0002930937,0.00031996343,-999999999999.0,1608324.3,2,0,0.961166,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-23T13:27:54Z,2.8473,629.198876,1.976141e-05,0.00021012517,-999999999999.0,1549861.1,1,0,0.838612,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-24T13:28:42Z,3.0855,643.190032,-0.0002276973,-0.000206586,-999999999999.0,1584324.6,1,0,0.861157,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-28T20:33:26Z,2.6656,744.531311,-6.65229e-05,-9.6799e-06,-999999999999.0,1833951.4,1,0,0.007124,871.2295485978993,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,871.2295485978993,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-08-29T20:34:07Z,4.6497,667.684093,-0.0010132367,-0.0009354985,-999999999999.0,1644659.0,2,0,0.955925,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,2023-09-03T11:50:52Z,3.315,945.962262,-9.62994e-05,1.1471e-07,-999999999999.0,2330122.0,1,0,0.113894,905.450353107195,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,905.450353107195,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81320100031,no_data,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
