reach_id,time_str,wse,width,slope,slope2,d_x_area,area_total,reach_q,ice_clim_f,dark_frac,sos_consensus_q,sos_hivdi_q,sos_metroman_q,sos_momma_q,sos_sad_q,sos_sic4dvar_q,wse_units,width_units,slope_units,slope2_units,d_x_area_units,area_total_units,dark_frac_units,sos_consensus_q_units,sos_hivdi_q_units,sos_metroman_q_units,sos_momma_q_units,sos_sad_q_units,sos_sic4dvar_q_units
81310600071,no_data,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-07-30T01:27:08Z,1.0526,140.055271,8.541689e-05,8.601392e-05,-999999999999.0,2767849.8,1,0,0.152678,30.43531580405703,-999999999999.0,64.38060717688901,18.444036577287168,-999999999999.0,30.43531580405703,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-08-02T16:42:38Z,2.0645,60.369207,7.750783e-05,-2.18478e-05,-999999999999.0,591855.6,2,0,0.874426,25.979615866147167,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,25.979615866147167,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-08-08T23:49:13Z,0.9569,98.281139,5.797549e-05,4.363235e-05,-999999999999.0,1862767.2,2,0,0.35257,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-08-23T13:27:43Z,1.8124,66.029861,0.0001507177,0.00013405941,-999999999999.0,765829.1,2,0,0.283716,84.70831165540291,-999999999999.0,243.91082871775333,31.221808664887455,-999999999999.0,84.70831165540291,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-08-29T20:34:18Z,2.4393,183.957091,0.00018230627,0.0001786105,-999999999999.0,3635461.8,1,0,0.062139,193.50903313381428,-999999999999.0,220.9894903597478,193.50903313381428,-999999999999.0,106.88119200284261,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,no_data,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-09-03T11:50:33Z,1.5918,181.191398,0.0001533298,0.00016507832,-999999999999.0,3580804.7,1,0,0.041202,74.64231231084442,-999999999999.0,76.21893166927232,72.61679822605024,-999999999999.0,74.64231231084442,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,no_data,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,3,0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310600071,2023-09-09T18:57:19Z,1.8643,190.733247,0.00015794599,0.00016092593,-999999999999.0,3769376.0,1,0,0.126957,105.04508848829481,-999999999999.0,110.01245302245694,105.04508848829481,-999999999999.0,75.84135297393752,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
