reach_id,time_str,wse,width,slope,slope2,d_x_area,area_total,reach_q,ice_clim_f,dark_frac,sos_consensus_q,sos_hivdi_q,sos_metroman_q,sos_momma_q,sos_sad_q,sos_sic4dvar_q,wse_units,width_units,slope_units,slope2_units,d_x_area_units,area_total_units,dark_frac_units,sos_consensus_q_units,sos_hivdi_q_units,sos_metroman_q_units,sos_momma_q_units,sos_sad_q_units,sos_sic4dvar_q_units
81310800161,2023-03-31T12:05:59Z,-0.1853,54.347325,1.445255e-05,2.113223e-05,-999999999999.0,867833.8,2,2,0.932479,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-02T11:47:14Z,4.7899,64.369959,-0.0001508007,-0.0001649616,-999999999999.0,1027878.1,2,2,0.758574,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-03T11:37:52Z,4.5583,109.067446,-2.96011e-05,7.108849e-05,-999999999999.0,1741620.5,2,2,0.49705,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-04T11:28:30Z,3.8959,55.723507,-2.4221e-06,0.00013315314,-999999999999.0,879296.2,2,2,0.938618,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-05T11:19:07Z,4.4114,103.844488,-0.0001750536,-2.13817e-05,-999999999999.0,1658218.8,2,2,0.512221,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-06T11:09:46Z,4.8379,127.611099,8.56561e-06,-2.52851e-05,-999999999999.0,2013655.7,2,2,0.431978,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-07T11:00:24Z,4.8389,122.489472,-5.8659e-05,-7.71807e-05,-999999999999.0,1955947.3,2,2,0.439342,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-08T10:51:02Z,3.7043,104.232014,-6.98936e-05,-9.997e-05,-999999999999.0,1644742.5,2,2,0.530448,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-09T10:41:40Z,4.384,96.084341,-4.17287e-05,-4.39341e-05,-999999999999.0,1516175.2,2,2,0.55031,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-10T10:32:18Z,4.6793,75.207887,-2.90324e-05,-1.24108e-05,-999999999999.0,1200941.3,2,2,0.662489,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-11T10:22:56Z,4.0724,71.677953,-8.76241e-05,-8.40632e-05,-999999999999.0,1131051.5,2,2,0.725344,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-12T10:13:34Z,3.3931,94.676086,-0.0001828148,0.00017886791,-999999999999.0,1473869.6,2,2,0.581124,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
81310800161,2023-04-13T10:04:12Z,4.9058,95.306944,-5.42865e-05,7.077915e-05,-999999999999.0,1521888.8,2,2,0.543504,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,m,m,m/m,m/m,m^2,m^2,1,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s,m^3/s
